date,hour,temperature,humidity,wind_speed,rainfall,snowfall,rented_bike_count,seasons,holiday,functioning_day
2023-01-04,8,0.028820929499434666,50.288050565868616,1.2126197451725602,0,0.5619534288998693,76,Winter,0,1
2023-01-04,9,1.9264020056316524,34.68329519033432,1.8251688666641712,0,0.9442379339598119,104,Winter,0,1
2023-01-04,10,-1.8533001589620468,34.64678940363228,1.894860585220158,0,0,59,Winter,0,1
2023-01-04,11,3.2218827425941647,88.21051802951843,2.5968276048079133,0,0,76,Winter,0,1
2023-01-04,12,-1.1024328090937532,34.186722678132355,1.694808416068554,0.573707961011365,0,78,Winter,0,1
2023-01-04,13,1.6589098195784846,33.95765440072864,2.8360490929335356,0,0.5490886324550956,104,Winter,0,1
2023-01-04,14,5.484195065746738,86.3666591886431,4.3913588877767324,0,0,48,Winter,0,1
2023-01-04,15,2.1759074541690144,45.65653522498906,4.212518540211022,0,0.4724442472215742,41,Winter,0,1
2023-01-04,16,-1.6296579276561338,61.344519783742726,1.9748553782701492,0,0,21,Winter,1,0
2023-01-04,17,5.744038092255469,35.05432313773781,3.4619171423837543,1.601652623556165,0,55,Winter,0,1
2023-01-04,18,4.967519279810597,67.18792727217078,3.9782441752031446,1.7056497637092056,0,55,Winter,0,1
2023-01-04,19,2.7419847975403497,55.286043738014996,3.0462403651326895,0,0,20,Winter,0,1
2023-01-04,20,1.1936586755572058,30.25767495855689,4.896071598865092,0,0,99,Winter,0,1
2023-01-04,21,-3.1395303801968573,65.17309490125626,1.4500000076368451,0,0,66,Winter,0,1
2023-01-04,22,6.803262242650038,82.35824726521969,1.070982283912599,2.7930982564445466,0,43,Winter,0,1
2023-01-04,23,-3.0012979357356344,41.40412636566907,3.0088654728606343,0,0.40225879615172744,53,Winter,0,1
2023-01-05,0,10.936664965082883,48.37292523588985,1.5610773302614689,2.2936588747720257,0,99,Winter,0,1
2023-01-05,1,7.663053130925946,78.62037138082087,4.760655130259693,0,0,69,Winter,0,1
2023-01-05,2,-1.1785017955023844,30.41113461367786,2.3394429916515946,0,0,112,Winter,0,1
2023-01-05,3,-5.132104501533904,54.30694767739624,2.2965286197140813,0,0,56,Winter,0,1
2023-01-05,4,-3.552032818496505,73.52449930272996,4.38062001299113,0.9324739290578545,0,71,Winter,0,1
2023-01-05,5,1.2844185457826476,39.1406509000808,3.1433080406859517,0.43345370192956584,0,100,Winter,0,1
2023-01-05,6,-1.2334593923118682,78.88012060895562,4.809654983691871,1.0600440065196348,0,43,Winter,0,1
2023-01-05,7,-1.737712996988666,55.54384140763432,3.162102892063558,0,0,86,Winter,0,1
2023-01-05,8,-4.758092836325078,44.26717132329941,2.0639945343136787,5.620529470800448,0,76,Winter,0,1
2023-01-05,9,-0.22513862404460133,36.986556854099035,1.7639674553647637,0,0,87,Winter,0,1
2023-01-05,10,-3.924522347285379,49.024498318322,1.1746579483151436,0,0,90,Winter,0,1
2023-01-05,11,-8.339709682940683,41.990912477485836,3.680567163042724,0,0,60,Winter,0,1
2023-01-05,12,-1.9011326014388121,45.566714736633,3.288412912748754,0,0,71,Winter,0,1
2023-01-05,13,4.59498304530383,59.7417496656999,1.0479799639433622,0,0,62,Winter,0,1
2023-01-05,14,-2.8767348130419594,57.75557971559465,1.1101059336215258,0,0.1693059797398746,74,Winter,0,1
2023-01-05,15,3.039821611125167,50.48608952667564,4.797570054419339,0,0.3452851271722466,56,Winter,0,1
2023-01-05,16,-8.08941354144582,69.55484067555517,1.4881514925509691,0,0,25,Winter,0,1
2023-01-05,17,-0.2778098276226972,43.943442148156464,3.442901168949902,1.9254978593402599,0.3529208181425929,43,Winter,0,1
2023-01-05,18,2.5970360197173115,49.44693644531071,2.254927243106067,0,0,50,Winter,0,1
2023-01-05,19,1.505766810833572,67.09902097005397,4.05081551335752,0,0.8322150411549956,17,Winter,0,1
2023-01-05,20,0.5283809707447167,85.61508663464338,3.0745771368965507,0.5853152461395666,0,43,Winter,0,1
2023-01-05,21,-3.203530041526882,69.93939505890012,2.207255327142775,0,0,30,Winter,0,1
2023-01-05,22,-4.248521730167911,39.77720991242677,3.637977970764041,0,0,61,Winter,0,1
2023-01-05,23,-5.120643953024566,54.82050242833793,4.872017492540181,0.5901217725958483,0,40,Winter,0,1
2023-01-06,0,0.5882329855006294,79.80350161436945,2.4384425273165107,0,0,55,Winter,0,1
2023-01-06,1,-4.7373730709240105,63.39899736922234,2.9973126221448183,0,0,53,Winter,0,1
2023-01-06,2,-2.4527872185033415,77.03858911525458,2.2232534484937787,0.4403119687364131,0,72,Winter,0,1
2023-01-06,3,-1.2804609609912363,60.4691328573972,2.853204198181629,0,0.4335419209674001,63,Winter,0,1
2023-01-06,4,9.219310026161038,37.57993086241186,2.3583760038018227,0,0,120,Winter,0,1
2023-01-06,5,-3.2597495084772925,36.82226023636758,1.6439961958676577,5.6262991210260695,0,67,Winter,0,1
2023-01-06,6,1.1769328614242847,46.79972997866571,4.87114280089736,0,0,72,Winter,0,1
2023-01-06,7,0.38980424781855383,30.448853373527527,1.0596353756263852,2.3713123531395994,0,90,Winter,0,1
2023-01-06,8,-4.809283170650643,61.754113510251045,2.9043138762935996,0,0.7366214287467301,47,Winter,0,1
2023-01-06,9,-0.35654043061799334,79.98917799443007,3.021700189448893,0,0,61,Winter,0,1
2023-01-06,10,7.222754292116744,34.66284892056137,3.604271083138883,0,0,82,Winter,1,0
2023-01-06,11,2.257520265396073,49.03819228056818,4.8885524505749345,0,0.4731346706394106,92,Winter,0,1
2023-01-06,12,0.20616460996469965,36.55628110282123,4.798563506454229,0,0,79,Winter,0,1
2023-01-06,13,-2.112484161698124,44.53311852179468,4.627790441736579,1.739920638216031,0,16,Winter,0,1
2023-01-06,14,-10.266236107702579,67.019426333718,1.5910900607705116,0,0,23,Winter,1,0
2023-01-06,15,5.656686067070877,39.104904206469655,1.3680133689194918,6.005554698577274,0,48,Winter,0,1
2023-01-06,16,-7.30320035462411,43.964651841670275,1.4239647081121802,0,0.9465480174403638,29,Winter,0,1
2023-01-06,17,3.6997375543866724,65.32628984190524,1.4169275388121605,0.4070486648938215,0,80,Winter,0,1
2023-01-06,18,9.545517846087417,42.360366373322904,4.943217015825212,0,0.8931248348671943,46,Winter,0,1
2023-01-06,19,-7.219465804858997,83.21940493304282,2.9513335963711143,0,0,36,Winter,0,1
2023-01-06,20,3.5089216768735545,50.626473342999816,4.279027163982391,8.959184946990415,0.9530114976223558,30,Winter,0,1
2023-01-06,21,-1.31098744701234,39.62971685919911,2.246017925441265,3.617571365846544,0,44,Winter,0,1
2023-01-06,22,-7.860720795727438,44.59481808822602,4.17359977029264,2.3732717053552865,0,43,Winter,0,1
2023-01-06,23,-7.573338268908757,35.796665428206325,2.5232991483062506,0,0,36,Winter,0,1
2023-01-07,0,-8.007680867872967,73.542775134556,4.588864118792117,0,0.03555930219590664,27,Winter,1,0
2023-01-07,1,-2.654532610851515,30.014449786394835,3.536086929962039,0,0,90,Winter,1,0
2023-01-07,2,-7.308777924979499,49.83757839538157,3.986418162472546,0,0,65,Winter,1,0
2023-01-07,3,3.439583864879138,42.688696696422994,3.2811054857447743,0,0.31485477718524635,71,Winter,1,0
2023-01-07,4,10.500544702628359,65.76504782773554,1.1218701545149088,9.05156000266923,0,70,Winter,1,0
2023-01-07,5,-6.435152380175895,55.7691796682775,1.4848965695127845,2.312162295914703,0,46,Winter,1,0
2023-01-07,6,3.9386942373758904,41.33624968584627,4.813145401887596,0,0,90,Winter,1,0
2023-01-07,7,3.8452112050045493,53.412846364080906,1.7378349089995027,0.3061350987274019,0,101,Winter,1,0
2023-01-07,8,1.6610128947505884,62.46902547776699,2.0839375723153353,0,0,61,Winter,1,0
2023-01-07,9,-5.041883041385039,64.5574674429372,2.62306824978441,0,0,63,Winter,1,0
2023-01-07,10,-0.5972630331532934,79.84896919224411,3.299709062092006,0,0,53,Winter,1,0
2023-01-07,11,-1.4019766758512333,43.476808802224696,2.848884171806276,0.79292524257184,0,65,Winter,1,0
2023-01-07,12,2.814947666102399,77.11755893658847,1.751472121104598,0,0,97,Winter,1,0
2023-01-07,13,-1.8621937805191453,65.10363725479692,3.732763407751918,2.704509955169991,0,41,Winter,1,0
2023-01-07,14,4.884866933428103,81.56971667893231,3.2550661573186517,0,0,69,Winter,1,0
2023-01-07,15,-1.872904288835069,41.37540232390165,3.8586342772468925,0,0,68,Winter,1,0
2023-01-07,16,5.26355732789666,81.18554336484522,1.4087997693568468,0,0,58,Winter,1,0
2023-01-07,17,-5.245885033330328,75.30850348994136,4.487239748239517,1.3225004655499286,0.029602377209812403,14,Winter,1,0
2023-01-07,18,-6.300776223790562,58.84403090458363,1.456223912537098,0,0,43,Winter,1,0
2023-01-07,19,16.205199674712023,79.72841304726899,1.1241368167102337,0,0,72,Winter,1,0
2023-01-07,20,-2.084287940802159,62.723167799413204,4.139339028857648,4.874552294466103,0,0,Winter,1,0
2023-01-07,21,1.4911379577035766,59.09308957401663,1.9281578799709678,0,0,69,Winter,1,0
2023-01-07,22,3.1828483701692436,30.63875216525048,1.0900685144588351,0,0.7265002734493464,70,Winter,1,0
2023-01-07,23,-2.418903128543718,85.38130248896778,1.115111542865634,0,0,40,Winter,1,0
2023-01-08,0,2.584310221568045,35.2858056826517,1.4420377034693956,1.2665695291159067,0,72,Winter,1,0
2023-01-08,1,1.84482263692543,84.40349334385246,2.582685292698443,5.957646837897048,0,52,Winter,1,0
2023-01-08,2,-1.076902538208467,47.7047741599381,2.199667197652161,0,0,98,Winter,1,0
2023-01-08,3,0.3264651676265763,81.67518799658865,2.6827490450814366,0,0.5436893771402538,73,Winter,1,0
2023-01-08,4,-0.17033626869232,35.63911794684827,4.181424089707434,13.489901868251238,0,50,Winter,1,0
2023-01-08,5,10.642259495080905,37.706625745631754,4.258180256001651,0,0,70,Winter,1,0
2023-01-08,6,-3.706680481364142,76.54086040332913,4.909357995726168,0.3515674890763892,0.034180072601884604,35,Winter,1,0
2023-01-08,7,-5.47998133537332,35.81701055634767,3.888218244537711,0,0,74,Winter,1,0
2023-01-08,8,0.1889419958553941,75.93125226907432,1.9500601524487138,0.5880777749683578,0,76,Winter,1,0
2023-01-08,9,1.552403747215685,78.17938528954983,3.877083986066282,0,0.998591095674783,35,Winter,1,0
2023-01-08,10,2.1826173945509146,44.25871371757239,2.788823020644486,0,0,69,Winter,1,0
2023-01-08,11,-2.291826663555528,51.21665334329009,3.1824927935376763,0,0.3921048385091126,45,Winter,1,0
2023-01-08,12,-5.316630669855956,64.9319173861295,4.597753738984466,0.8167263834355188,0.20070175896398723,47,Winter,1,0
2023-01-08,13,6.31592588044745,89.10742170643061,1.3026863373816013,0,0.049990256782621145,71,Winter,1,0
2023-01-08,14,-1.7482519397677736,81.70579341240227,2.314864866435528,0,0,55,Winter,1,0
2023-01-08,15,-4.32756431326687,61.932202549651265,1.7972801513969898,4.11410829376616,0,34,Winter,1,0
2023-01-08,16,-1.1813978447054827,65.47973320819438,1.0640319706872106,0,0,66,Winter,1,0
2023-01-08,17,-0.985879471742761,30.887457286007702,2.44404608476907,0.6535867956667867,0.3146307924762368,41,Winter,1,0
2023-01-08,18,5.549601448568202,52.80496815685183,4.256446191109717,0,0,91,Winter,1,0
2023-01-08,19,0.4236864609859823,36.365730268880725,1.0524514075368643,0,0,64,Winter,1,0
2023-01-08,20,3.7702689259226077,52.85874639172107,4.503111715428531,0,0,50,Winter,1,0
2023-01-08,21,-2.4964600858613037,59.40413421951234,3.9386180685833097,0,0,43,Winter,1,0
2023-01-08,22,1.0722265479080064,71.91116920206696,1.8438552198931575,3.574814186495905,0.20262192841619253,50,Winter,1,0
2023-01-08,23,-1.6234295574541735,43.638175930827856,4.622635588049889,0,0,62,Winter,1,0
2023-01-09,0,0.4729176408678571,42.761597000062466,3.9684529239311814,0,0,75,Winter,0,1
2023-01-09,1,-4.4768167898877085,43.567112032324076,1.25757619086653,0,0,70,Winter,0,1
2023-01-09,2,-6.554007666639859,51.177411172538996,1.7745471792295575,0,0,68,Winter,0,1
2023-01-09,3,9.986066923739832,83.20214980747551,4.848705589771271,0.6874356286108659,0,64,Winter,0,1
2023-01-09,4,3.003544118362088,72.64829171821475,2.004391518421471,1.0886399899898787,0.3914885544218123,92,Winter,0,1
2023-01-09,5,-6.25635680812472,51.167412525974214,1.2427207985892892,0,0,88,Winter,0,1
2023-01-09,6,-3.0558295834021045,84.91227360907942,1.4473921237513423,0,0,53,Winter,0,1
2023-01-09,7,-5.927400422986552,65.24788353592157,3.230349157936871,0,0,56,Winter,0,1
2023-01-09,8,10.994051744418599,67.65579949133098,3.1427174024283886,0,0,74,Winter,0,1
2023-01-09,9,6.562064882167552,64.68284511007369,2.7616008082404733,1.7651752643337206,0,71,Winter,0,1
2023-01-09,10,-1.3257252834817648,72.01385317370296,4.47363212145865,0,0,44,Winter,0,1
2023-01-09,11,2.7159702961604477,63.40673953760415,3.3849562611430883,0.3865174980932958,0,66,Winter,1,0
2023-01-09,12,-2.0716997395942984,81.26877517439425,1.7211183616891503,2.1123382909633883,0,30,Winter,0,1
2023-01-09,13,-2.381234473077892,74.60175004787743,3.5590146193280816,8.539445052182556,0,21,Winter,0,1
2023-01-09,14,-3.9430141892512127,43.93463159445673,3.115154327824712,0,0,35,Winter,0,1
2023-01-09,15,-2.973086337297555,83.43750110361725,4.041917745955288,3.024669154600109,0.6680855411104858,47,Winter,1,0
2023-01-09,16,8.25453733668345,84.07969511579722,2.559352741576731,0,0.22222567815333605,54,Winter,0,1
2023-01-09,17,-0.2701406254272025,68.33442432805896,2.895441183820367,3.479289771843532,0,59,Winter,1,0
2023-01-09,18,0.5962261821379207,62.56669166497886,3.8511665174737573,0,0,76,Winter,0,1
2023-01-09,19,1.21843714799546,86.56473107635975,2.24401727784425,0,0,66,Winter,0,1
2023-01-09,20,6.162379392426689,41.418656799942255,4.454693834297359,1.2458324811777532,0,78,Winter,0,1
2023-01-09,21,-2.5803191547239015,76.15852300543338,2.1812162064015865,0,0,40,Winter,0,1
2023-01-09,22,-4.962535751960187,30.95632653683424,2.1071285298094153,22.610431743624478,0,22,Winter,0,1
2023-01-09,23,8.37848466201595,75.60596989933401,3.016632439568639,0,0,59,Winter,0,1
2023-01-10,0,-2.2058160845264276,50.40756354108453,1.5544117093086243,0,0.9570048835594207,71,Winter,1,0
2023-01-10,1,-3.6153298496993678,63.52470025420189,4.646595153026283,0,0,37,Winter,0,1
2023-01-10,2,-6.181365594416465,71.29527853801847,2.624492710456252,0,0,32,Winter,0,1
2023-01-10,3,-6.423578611588983,61.82556121610105,1.6761433016508818,0,0,70,Winter,0,1
2023-01-10,4,-2.8698673964899344,77.42837965954095,4.67932194005698,0,0,22,Winter,0,1
2023-01-10,5,3.089929085832643,35.56935174856335,4.313109258189797,0,0.3243202748708427,86,Winter,0,1
2023-01-10,6,5.549240694648592,81.21968917082995,4.229992895387113,0,0,87,Winter,0,1
2023-01-10,7,3.53794176917794,81.29103313665837,3.522625577636063,0.7806468915326085,0,78,Winter,0,1
2023-01-10,8,-1.8182864854762628,66.20017446577549,1.4418577048927546,0.8644538972299989,0,71,Winter,0,1
2023-01-10,9,0.29874968692300347,74.6626492543146,4.945309242233634,0,0.7483129734173417,62,Winter,0,1
2023-01-10,10,-3.52298231840035,76.91885028965771,3.9045306714251637,0,0,36,Winter,0,1
2023-01-10,11,-3.586090807870051,60.17330135218799,2.3476104363799095,0,0,77,Winter,0,1
2023-01-10,12,4.423252494884601,73.5377617366612,1.1949588870629668,0,0,82,Winter,0,1
2023-01-10,13,-5.077962893017721,87.52625120803714,1.5548176039010286,0,0,34,Winter,0,1
2023-01-10,14,9.77646982746232,54.923621602356434,2.5055644745007157,0,0,55,Winter,0,1
2023-01-10,15,-0.45159796982925804,65.55561795830727,4.949550203979015,0,0,56,Winter,0,1
2023-01-10,16,1.0726941331460813,84.59231694694608,4.86627290584147,1.623736034327136,0,26,Winter,0,1
2023-01-10,17,-3.692638523697867,61.14119819831103,1.6836291588842869,0,0,36,Winter,0,1
2023-01-10,18,-2.8719434488163484,67.1756637096405,3.293538444675505,0,0,41,Winter,0,1
2023-01-10,19,-6.585080661526209,64.16373782325536,2.883980152197182,0,0,27,Winter,0,1
2023-01-10,20,-0.9146269418636366,53.155216136947274,2.135032149963081,0,0.47743509733118117,41,Winter,0,1
2023-01-10,21,2.094912024622319,89.24189992714673,4.516771080903709,0,0,63,Winter,0,1
2023-01-10,22,1.6215217208069,38.65219983737916,2.393006225116551,0.5534891195939732,0,46,Winter,0,1
2023-01-10,23,-3.907682435273757,48.854512623511255,1.698394169099629,3.696729674270088,0,37,Winter,0,1
2023-01-11,0,-3.943109854270008,75.82701412495226,1.9899016888812184,0,0.1539576887153089,50,Winter,0,1
2023-01-11,1,-2.510993591714304,51.722904508933425,1.9748419458046556,0,0,67,Winter,1,0
2023-01-11,2,7.480303349231753,36.43891536165029,4.5006610825657845,0,0,120,Winter,0,1
2023-01-11,3,-5.686518103328725,89.44127848371863,1.4843406211584806,0,0,57,Winter,0,1
2023-01-11,4,-0.8952579719009922,67.47340040747076,3.0589495105668902,0,0,70,Winter,0,1
2023-01-11,5,9.511809108394635,76.01774332579225,2.679275612346828,0,0.6716406152117997,80,Winter,0,1
2023-01-11,6,-0.504874426644042,58.580570169724524,2.820762362331152,0,0,69,Winter,0,1
2023-01-11,7,-6.799203519106969,75.99606052972376,4.76526194345206,0,0.34297839854843915,6,Winter,0,1
2023-01-11,8,-3.323847176370311,84.75374283269048,4.915224015712738,1.414554424843723,0,52,Winter,0,1
2023-01-11,9,2.4272998945243907,75.01792739611119,3.8507807552814484,0,0,70,Winter,0,1
2023-01-11,10,-1.8780143583488673,52.043693996965885,1.7446798728778958,0,0,68,Winter,0,1
2023-01-11,11,-2.809381817748915,41.31501719355583,3.1191854616627097,0,0,63,Winter,0,1
2023-01-11,12,-1.7195861706422964,82.53713831305504,3.2307070000097156,0,0,34,Winter,0,1
2023-01-11,13,0.4524832356961059,36.46251479163766,2.240950023755431,0,0,72,Winter,0,1
2023-01-11,14,7.99254385572913,36.612017853185534,1.8063414301723242,1.0200591770241412,0,60,Winter,0,1
2023-01-11,15,-0.44282556069441986,32.849286552518606,2.230393100529909,0,0,35,Winter,0,1
2023-01-11,16,5.403997480757586,72.14100119657815,3.4253841470927,0,0,42,Winter,0,1
2023-01-11,17,3.153770578252833,57.296806583181024,2.1010038647800684,0,0,52,Winter,0,1
2023-01-11,18,-0.5681994775307033,78.43774074688554,3.3850033255293965,0,0,52,Winter,0,1
2023-01-11,19,-7.664510014452991,50.47581994906068,1.005661565810442,0,0,68,Winter,0,1
2023-01-11,20,-2.6055865877626005,86.12787463702261,2.680159540846944,0,0,32,Winter,0,1
2023-01-11,21,-2.4493522656923714,67.49861987773329,2.2010208312422037,0,0,49,Winter,0,1
2023-01-11,22,0.23577216380763616,47.93968210928142,4.5911695510149,0,0,90,Winter,0,1
2023-01-11,23,6.500993388334103,44.282306553795934,1.4603840569034219,0,0.10593295702710748,104,Winter,0,1
2023-01-12,0,11.46539486915547,62.072215816006064,2.439546337351203,0,0,105,Winter,0,1
2023-01-12,1,7.737905294918846,49.05604435130954,3.7472235821187496,0,0,102,Winter,0,1
2023-01-12,2,-0.6657548216447223,58.57563519850373,1.6876570535823703,0,0,88,Winter,0,1
2023-01-12,3,-8.782636977788187,75.0459489505738,4.3595822267234325,0,0,36,Winter,0,1
